q1,q2,q3,q4,q5,q6,q7
-0.372644903850,0.525903543188,0.000000000000,-0.817817064151,0.000000000000,1.797872046250,0.885110970717
-0.364734814264,0.519911197575,0.000000000000,-0.826879751925,0.000000000000,1.794801704090,0.885110970717
-0.356776654967,0.514086090513,0.000000000000,-0.835656839606,0.000000000000,1.791849723470,0.885110970717
-0.348771003584,0.508425095532,0.000000000000,-0.844155777406,0.000000000000,1.789011780652,0.885110970717
-0.340718469001,0.502925360424,0.000000000000,-0.852383461519,0.000000000000,1.786283831647,0.885110970717
-0.332619691574,0.497584281517,0.000000000000,-0.860346284392,0.000000000000,1.783662087680,0.885110970717
-0.324475343294,0.492399480830,0.000000000000,-0.868050179206,0.000000000000,1.781142993554,0.885110970717
-0.316286127912,0.487368785704,0.000000000000,-0.875500659366,0.000000000000,1.778723208520,0.885110970717
-0.308052781024,0.482490210603,0.000000000000,-0.882702853672,0.000000000000,1.776399589315,0.885110970717
-0.299776070100,0.477761940782,0.000000000000,-0.889661537710,0.000000000000,1.774169175098,0.885110970717
-0.291456794478,0.473182317589,0.000000000000,-0.896381161970,0.000000000000,1.772029174031,0.885110970717
-0.283095785299,0.468749825211,0.000000000000,-0.902865877067,0.000000000000,1.769976951312,0.885110970717
-0.274693905401,0.464463078678,0.000000000000,-0.909119556440,0.000000000000,1.768010018471,0.885110970717
-0.266252049151,0.460320812982,0.000000000000,-0.915145816812,0.000000000000,1.766126023795,0.885110970717
-0.257771142234,0.456321873182,0.000000000000,-0.920948036668,0.000000000000,1.764322743740,0.885110970717
-0.249252141385,0.452465205390,0.000000000000,-0.926529372982,0.000000000000,1.762598075217,0.885110970717
-0.240696034063,0.448749848538,0.000000000000,-0.931892776384,0.000000000000,1.760950028668,0.885110970717
-0.232103838075,0.445174926842,0.000000000000,-0.937041004923,0.000000000000,1.759376721825,0.885110970717
-0.223476601141,0.441739642896,0.000000000000,-0.941976636594,0.000000000000,1.757876374100,0.885110970717
-0.214815400402,0.438443271339,0.000000000000,-0.946702080730,0.000000000000,1.756447301521,0.885110970717
-0.206121341875,0.435285153018,0.000000000000,-0.951219588399,0.000000000000,1.755087912173,0.885110970717
-0.197395559850,0.432264689633,0.000000000000,-0.955531261878,0.000000000000,1.753796702079,0.885110970717
-0.188639216225,0.429381338789,0.000000000000,-0.959639063312,0.000000000000,1.752572251489,0.885110970717
-0.179853499792,0.426634609445,0.000000000000,-0.963544822616,0.000000000000,1.751413221528,0.885110970717
-0.171039625469,0.424024057712,0.000000000000,-0.967250244708,0.000000000000,1.750318351169,0.885110970717
-0.162198833463,0.421549282974,0.000000000000,-0.970756916108,0.000000000000,1.749286454508,0.885110970717
-0.153332388398,0.419209924314,0.000000000000,-0.974066310975,0.000000000000,1.748316418301,0.885110970717
-0.144441578375,0.417005657219,0.000000000000,-0.977179796622,0.000000000000,1.747407199749,0.885110970717
-0.135527713986,0.414936190542,0.000000000000,-0.980098638550,0.000000000000,1.746557824498,0.885110970717
-0.126592127280,0.413001263708,0.000000000000,-0.982824005036,0.000000000000,1.745767384846,0.885110970717
-0.117636170678,0.411200644149,0.000000000000,-0.985356971310,0.000000000000,1.745035038131,0.885110970717
-0.108661215841,0.409534124951,0.000000000000,-0.987698523354,0.000000000000,1.744360005284,0.885110970717
-0.099668652491,0.408001522710,0.000000000000,-0.989849561340,0.000000000000,1.743741569540,0.885110970717
-0.090659887201,0.406602675570,0.000000000000,-0.991810902735,0.000000000000,1.743179075284,0.885110970717
-0.081636342129,0.405337441463,0.000000000000,-0.993583285092,0.000000000000,1.742671927034,0.885110970717
-0.072599453730,0.404205696507,0.000000000000,-0.995167368549,0.000000000000,1.742219588534,0.885110970717
-0.063550671425,0.403207333584,0.000000000000,-0.996563738040,0.000000000000,1.741821581966,0.885110970717
-0.054491456241,0.402342261083,0.000000000000,-0.997772905245,0.000000000000,1.741477487262,0.885110970717
-0.045423279422,0.401610401797,0.000000000000,-0.998795310285,0.000000000000,1.741186941508,0.885110970717
-0.036347621019,0.401011691978,0.000000000000,-0.999631323166,0.000000000000,1.740949638445,0.885110970717
-0.027265968456,0.400546080542,0.000000000000,-1.000281244995,0.000000000000,1.740765328053,0.885110970717
-0.018179815073,0.400213528422,0.000000000000,-1.000745308956,0.000000000000,1.740633816212,0.885110970717
-0.009090658665,0.400014008070,0.000000000000,-1.001023681073,0.000000000000,1.740554964446,0.885110970717
-0.000000000000,0.399947503099,0.000000000000,-1.001116460747,0.000000000000,1.740528689744,0.885110970717
